angle,vert_angle,dist,x,y,z,height
22.0,22.5,6.177003383636475,70.10539245605469,8.038820266723633,282.96112060546875,7.994023323059082
23.0,22.5,6.177003860473633,70.1070327758789,8.038820266723633,282.85479736328125,7.994023323059082
24.0,22.5,6.176998615264893,70.1068115234375,8.038820266723633,282.7484436035156,7.994023323059082
25.0,22.5,6.177002906799316,70.10474395751953,8.038820266723633,282.6421203613281,7.994023323059082
26.0,22.5,6.177000999450684,70.10081481933594,8.038820266723633,282.5358581542969,7.994023323059082
27.0,22.5,6.176999568939209,70.09503173828125,8.038820266723633,282.4296569824219,7.994023323059082
28.0,22.5,6.158591270446777,70.06929779052734,8.04184627532959,282.3250427246094,7.994023323059082
29.0,22.5,6.138861179351807,70.04047393798828,8.045086860656738,282.2213439941406,7.994023323059082
30.0,22.5,6.11929988861084,70.01004791259766,8.048301696777344,282.1184997558594,7.994023323059082
31.0,22.5,6.0998969078063965,69.97802734375,8.05148983001709,282.0165100097656,7.994023323059082
32.0,22.5,6.08066463470459,69.94444274902344,8.05465030670166,281.9153747558594,7.994023323059082
33.0,22.5,6.065559387207031,69.91316223144531,8.057132720947266,281.8144836425781,7.994023323059082
34.0,22.5,6.065557479858398,69.89482116699219,8.057132720947266,281.7117004394531,7.994023323059082
35.0,22.5,6.0655598640441895,69.87468719482422,8.057132720947266,281.6092224121094,7.994023323059082
36.0,22.5,6.065556049346924,69.85276794433594,8.057132720947266,281.50714111328125,7.994023323059082
37.0,22.5,6.065552234649658,69.82907104492188,8.057132720947266,281.40545654296875,7.994023323059082
38.0,22.5,6.065557956695557,69.80360412597656,8.057132720947266,281.3041687011719,7.994023323059082
39.0,22.5,6.057113170623779,69.76834869384766,8.058520317077637,281.2055969238281,7.994023323059082
40.0,22.5,6.039028644561768,69.7223129272461,8.061491012573242,281.11053466796875,7.994023323059082
41.0,22.5,6.021141052246094,69.67489624023438,8.064430236816406,281.0165100097656,7.994023323059082
42.0,22.5,6.003469467163086,69.62614440917969,8.06733512878418,280.9235534667969,7.994023323059082
43.0,22.5,5.985989570617676,69.57605743408203,8.070205688476562,280.8316955566406,7.994023323059082
44.0,22.5,5.968729496002197,69.52467346191406,8.073042869567871,280.74090576171875,7.994023323059082
45.0,22.5,5.949532508850098,69.47005462646484,8.076196670532227,280.65203857421875,7.994023323059082
46.0,22.5,5.918004989624023,69.40277862548828,8.081379890441895,280.569091796875,7.994023323059082
47.0,22.5,5.887012958526611,69.33477020263672,8.086471557617188,280.4876403808594,7.994023323059082
48.0,22.5,5.856581211090088,69.26607513427734,8.091471672058105,280.40765380859375,7.994023323059082
49.0,22.5,5.826701641082764,69.19670104980469,8.096381187438965,280.3291015625,7.994023323059082
50.0,22.5,5.797375679016113,69.12667846679688,8.101200103759766,280.2519836425781,7.994023323059082
51.0,22.5,5.768596649169922,69.0560302734375,8.10593032836914,280.1763000488281,7.994023323059082
52.0,22.5,5.740339279174805,68.98477172851562,8.110570907592773,280.1020812988281,7.994023323059082
53.0,22.5,5.721153736114502,68.92022705078125,8.113724708557129,280.02508544921875,7.994023323059082
54.0,22.5,5.706376075744629,68.8582534790039,8.116155624389648,279.9472961425781,7.994023323059082
55.0,22.5,5.691802024841309,68.79524230957031,8.118548393249512,279.8707275390625,7.994023323059082
56.0,22.5,5.677456378936768,68.73123931884766,8.120903968811035,279.7953796386719,7.994023323059082
57.0,22.5,5.663349151611328,68.66625213623047,8.123221397399902,279.7212219238281,7.994023323059082
58.0,22.5,5.649486541748047,68.60030364990234,8.12550163269043,279.64825439453125,7.994023323059082
59.0,22.5,5.635848045349121,68.5334243774414,8.127742767333984,279.5765380859375,7.994023323059082
60.0,22.5,5.622439384460449,68.46561431884766,8.129945755004883,279.50604248046875,7.994023323059082
61.0,22.5,5.600689888000488,68.39021301269531,8.133519172668457,279.44195556640625,7.994023323059082
62.0,22.5,5.577312469482422,68.31268310546875,8.137360572814941,279.3804931640625,7.994023323059082
63.0,22.5,5.554445743560791,68.23472595214844,8.141118049621582,279.32037353515625,7.994023323059082
64.0,22.5,5.532093524932861,68.1563720703125,8.144791603088379,279.2615966796875,7.994023323059082
65.0,22.5,5.51024055480957,68.07762908935547,8.148382186889648,279.20416259765625,7.994023323059082
66.0,22.5,5.488905429840088,67.99851989746094,8.151888847351074,279.1480407714844,7.994023323059082
67.0,22.5,5.468052864074707,67.91905212402344,8.155314445495605,279.09326171875,7.994023323059082
