angle,vert_angle,dist,x,y,z,height
0.0,22.5,8.447439193725586,87.18824768066406,16.877822875976562,99.6500015258789,9.7052583694458
1.0,22.5,8.367652893066406,87.34534454345703,16.904924392700195,99.6500015258789,9.7052583694458
2.0,22.5,8.291862487792969,87.49954223632812,16.930667877197266,99.6500015258789,9.7052583694458
3.0,22.5,8.219913482666016,87.6510238647461,16.955106735229492,99.6500015258789,9.7052583694458
4.0,22.5,8.151663780212402,87.79993438720703,16.978290557861328,99.6500015258789,9.7052583694458
5.0,22.5,8.086981773376465,87.94644927978516,17.000261306762695,99.6500015258789,9.7052583694458
6.0,22.5,8.02574348449707,88.09069061279297,17.02106285095215,99.6500015258789,9.7052583694458
7.0,22.5,7.967833518981934,88.2328109741211,17.040733337402344,99.6500015258789,9.7052583694458
8.0,22.5,7.913147926330566,88.37294006347656,17.059307098388672,99.6500015258789,9.7052583694458
9.0,22.5,7.8615851402282715,88.51119995117188,17.07682228088379,99.6500015258789,9.7052583694458
10.0,22.5,7.813055515289307,88.647705078125,17.093307495117188,99.6500015258789,9.7052583694458
11.0,22.5,7.767472267150879,88.78257751464844,17.10879135131836,99.6500015258789,9.7052583694458
12.0,22.5,7.724757194519043,88.91593170166016,17.12329864501953,99.6500015258789,9.7052583694458
13.0,22.5,7.684837341308594,89.04786682128906,17.136859893798828,99.6500015258789,9.7052583694458
14.0,22.5,7.647645473480225,89.17847442626953,17.149492263793945,99.6500015258789,9.7052583694458
15.0,22.5,7.6131205558776855,89.30787658691406,17.16122055053711,99.6500015258789,9.7052583694458
16.0,22.5,7.581203937530518,89.43614196777344,17.172061920166016,99.6500015258789,9.7052583694458
17.0,22.5,7.551845550537109,89.56338500976562,17.18203353881836,99.6500015258789,9.7052583694458
18.0,22.5,7.524995803833008,89.68968200683594,17.19115447998047,99.6500015258789,9.7052583694458
19.0,22.5,7.500613689422607,89.81512451171875,17.19943618774414,99.6500015258789,9.7052583694458
20.0,22.5,7.478659629821777,89.93978881835938,17.206893920898438,99.6500015258789,9.7052583694458
21.0,22.5,7.459099292755127,90.06376647949219,17.213537216186523,99.6500015258789,9.7052583694458
22.0,22.5,7.441901683807373,90.1871337890625,17.219379425048828,99.6500015258789,9.7052583694458
23.0,22.5,7.427041053771973,90.30996704101562,17.22442626953125,99.6500015258789,9.7052583694458
24.0,22.5,7.414493083953857,90.43235778808594,17.228689193725586,99.6500015258789,9.7052583694458
25.0,22.5,7.404238700866699,90.55435943603516,17.2321720123291,99.6500015258789,9.7052583694458
26.0,22.5,7.396263122558594,90.67607116699219,17.234880447387695,99.6500015258789,9.7052583694458
27.0,22.5,7.390552997589111,90.79755401611328,17.236820220947266,99.6500015258789,9.7052583694458
28.0,22.5,7.387100696563721,90.91889190673828,17.237993240356445,99.6500015258789,9.7052583694458
29.0,22.5,7.385900497436523,91.04014587402344,17.238401412963867,99.6500015258789,9.7052583694458
30.0,22.5,7.3869500160217285,91.1613998413086,17.23804473876953,99.6500015258789,9.7052583694458
31.0,22.5,7.390251159667969,91.28273010253906,17.236923217773438,99.6500015258789,9.7052583694458
32.0,22.5,7.395809650421143,91.4041976928711,17.235034942626953,99.6500015258789,9.7052583694458
33.0,22.5,7.403633117675781,91.52589416503906,17.232378005981445,99.6500015258789,9.7052583694458
34.0,22.5,7.41373348236084,91.64788055419922,17.228946685791016,99.6500015258789,9.7052583694458
35.0,22.5,7.426126956939697,91.77023315429688,17.2247371673584,99.6500015258789,9.7052583694458
36.0,22.5,7.440832614898682,91.8930435180664,17.219741821289062,99.6500015258789,9.7052583694458
37.0,22.5,7.45787239074707,92.01637268066406,17.21395492553711,99.6500015258789,9.7052583694458
38.0,22.5,7.477273464202881,92.14030456542969,17.20736312866211,99.6500015258789,9.7052583694458
39.0,22.5,7.49906587600708,92.26492309570312,17.199960708618164,99.6500015258789,9.7052583694458
40.0,22.5,7.523284435272217,92.39030456542969,17.191734313964844,99.6500015258789,9.7052583694458
41.0,22.5,7.549966812133789,92.51654052734375,17.18267250061035,99.6500015258789,9.7052583694458
42.0,22.5,7.579155445098877,92.64371490478516,17.17275619506836,99.6500015258789,9.7052583694458
43.0,22.5,7.610898494720459,92.77191162109375,17.16197395324707,99.6500015258789,9.7052583694458
44.0,22.5,7.645247936248779,92.90122985839844,17.150306701660156,99.6500015258789,9.7052583694458
45.0,22.5,7.6822590827941895,93.0317611694336,17.13773536682129,99.6500015258789,9.7052583694458
46.0,22.5,7.721993446350098,93.16360473632812,17.124238967895508,99.6500015258789,9.7052583694458
47.0,22.5,7.764518737792969,93.29685974121094,17.10979461669922,99.6500015258789,9.7052583694458
48.0,22.5,7.80990743637085,93.43162536621094,17.094375610351562,99.6500015258789,9.7052583694458
49.0,22.5,7.858237266540527,93.56802368164062,17.077959060668945,99.6500015258789,9.7052583694458
50.0,22.5,7.909593105316162,93.70616149902344,17.060516357421875,99.6500015258789,9.7052583694458
51.0,22.5,7.964066505432129,93.84615325927734,17.042011260986328,99.6500015258789,9.7052583694458
52.0,22.5,8.021757125854492,93.9881362915039,17.022415161132812,99.6500015258789,9.7052583694458
53.0,22.5,8.082768440246582,94.13223266601562,17.001691818237305,99.6500015258789,9.7052583694458
54.0,22.5,8.147215843200684,94.2785873413086,16.979801177978516,99.6500015258789,9.7052583694458
55.0,22.5,8.215222358703613,94.42733764648438,16.956701278686523,99.6500015258789,9.7052583694458
56.0,22.5,8.286918640136719,94.57864379882812,16.93234634399414,99.6500015258789,9.7052583694458
